%Reference (Lon,Lat): -164.3750557302111,54.52915370772697, Dimensions: 491,770, Extent: -164.96499666450117,-164.12175031191683,54.38552515474153,54.92376750745494
-164.714 54.592 -11.060173 34.888275 0.007294 0.000080239   302   306   228   234
-164.708 54.596 -11.054957 34.914722 0.006759 0.000021493   298   300   234   237
-164.707 54.594 -11.055348 34.913059 0.006940 0.000024103   300   302   234   237
-164.705 54.595 -11.052577 34.927013 0.006494 0.000034779   298   300   237   240
-164.704 54.593 -11.052974 34.925369 0.007236 0.000015967   300   302   237   240
-164.708 54.592 -11.054760 34.916737 0.006880 0.000023380   302   306   234   240
-164.696 54.652 -11.035644 35.012177 0.001470 0.000006602   245   252   240   252
-164.696 54.644 -11.037114 35.003620 0.001684 0.000004958   252   260   240   252
-164.684 54.651 -11.024881 35.066071 0.001184 0.000008791   245   252   252   264
-164.683 54.644 -11.026416 35.056976 0.001454 0.000005829   252   260   252   264
-164.696 54.635 -11.038630 34.994881 0.002652 0.000008281   260   267   240   252
-164.696 54.627 -11.040047 34.986584 0.004861 0.000006035   267   275   240   252
-164.684 54.635 -11.027941 35.047947 0.001819 0.000009278   260   267   252   264
-164.683 54.627 -11.029437 35.039089 0.003550 0.000005422   267   275   252   264
-164.663 54.646 -11.009548 35.141914 0.001079 0.000003921   245   260   264   288
-164.670 54.635 -11.017098 35.101795 0.001723 0.000007052   260   267   264   276
-164.670 54.627 -11.018582 35.092785 0.002436 0.000004878   267   275   264   276
-164.657 54.635 -11.006422 35.154827 0.001772 0.000009072   260   267   276   288
-164.657 54.627 -11.007922 35.145550 0.002377 0.000008016   267   275   276   288
-164.696 54.618 -11.041549 34.978241 0.004927 0.000002822   275   282   240   252
-164.700 54.613 -11.045381 34.959980 0.005387 0.000006089   282   286   240   246
-164.700 54.609 -11.046096 34.957047 0.005571 0.000009976   286   290   240   246
-164.693 54.613 -11.039898 34.986862 0.004973 0.000008711   282   286   246   252
-164.693 54.610 -11.040694 34.983425 0.005034 0.000020598   286   290   246   252
-164.683 54.618 -11.030962 35.030373 0.004211 0.000003625   275   282   252   264
-164.683 54.612 -11.032455 35.023540 0.004765 0.000004878   282   290   252   264
-164.695 54.602 -11.040088 34.987534 0.005878 0.000046375   290   306   240   264
