%Reference (Lon,Lat): -177.98655955354522,51.79659453453107, Dimensions: 142,261, Extent: -178.2314836567325,-177.96137531535356,51.77507016718151,51.92240198975183
-178.219 51.860 189.351578 42.679928 -0.017113 0.000458912    60    62    12    14
-178.217 51.861 189.352081 42.678471 -0.002231 0.001827086    59    60    14    16
-178.217 51.860 189.352478 42.675911 -0.019723 0.001366896    60    62    14    16
-178.218 51.858 189.348282 42.692398 -0.019995 0.002038655    62    71     0    16
-178.214 51.867 189.353607 42.673508 0.066851 0.000989900    53    55    16    20
-178.214 51.865 189.354019 42.671463 0.031068 0.002062105    55    57    16    20
-178.210 51.867 189.357239 42.657665 0.092734 0.001368223    53    55    20    24
-178.210 51.865 189.357697 42.655350 0.057005 0.001920980    55    57    20    24
-178.214 51.863 189.354477 42.668579 0.002755 0.000697516    57    59    16    20
-178.215 51.861 189.353882 42.670483 0.002386 0.000929679    59    60    16    18
-178.215 51.860 189.354279 42.667885 -0.016671 0.001927405    60    62    16    18
-178.213 51.861 189.355682 42.662495 -0.001606 0.001656693    59    60    18    20
-178.213 51.860 189.356094 42.659859 -0.021841 0.001105529    60    62    18    20
-178.210 51.863 189.357971 42.653160 0.035574 0.002664415    57    59    20    24
-178.211 51.861 189.357513 42.654507 0.002131 0.002855214    59    60    20    22
-178.211 51.860 189.357910 42.651833 -0.022749 0.001293297    60    62    20    22
-178.209 51.861 189.358856 42.648510 0.000581 0.000002779    59    60    22    24
-178.209 51.860 189.359253 42.645817 -0.016874 0.000071775    60    62    22    24
-178.206 51.867 189.359940 42.645782 0.114141 0.002221226    53    55    24    28
-178.206 51.865 189.360413 42.643463 0.079776 0.001034815    55    57    24    28
-178.201 51.867 189.363556 42.629944 0.138054 0.002639844    53    55    28    32
-178.201 51.865 189.364014 42.627625 0.102573 0.002030192    55    57    28    32
-178.206 51.863 189.360809 42.640724 0.059138 0.001671429    57    59    24    28
-178.207 51.861 189.360214 42.642525 0.024418 0.000765142    59    60    24    26
-178.207 51.860 189.360611 42.639797 -0.010208 0.002328443    60    62    24    26
-178.204 51.861 189.362030 42.634529 0.039677 0.002163409    59    60    26    28
-178.204 51.860 189.362427 42.631771 0.003300 0.002955193    60    62    26    28
-178.201 51.863 189.364471 42.624382 0.064164 0.002104928    57    59    28    32
-178.202 51.861 189.363831 42.626545 0.037254 0.002089421    59    60    28    30
-178.202 51.860 189.364212 42.623745 0.013634 0.001995356    60    62    28    30
-178.200 51.861 189.365631 42.618553 0.049563 0.000504200    59    60    30    32
-178.200 51.860 189.366043 42.615715 0.025224 0.001462437    60    62    30    32
-178.214 51.858 189.355621 42.660866 -0.031608 0.001113509    62    64    16    20
-178.213 51.856 189.356049 42.658119 -0.049346 0.001574031    64    66    16    20
-178.210 51.858 189.358948 42.646111 -0.036203 0.000544560    62    64    20    24
-178.210 51.856 189.359222 42.643932 -0.055143 0.000706495    64    66    20    24
-178.208 51.853 189.358368 42.645935 -0.069145 0.000476538    66    71    16    24
-178.206 51.858 189.361984 42.632492 -0.032134 0.000753551    62    64    24    28
-178.206 51.856 189.362427 42.629467 -0.052706 0.001251932    64    66    24    28
-178.201 51.858 189.365372 42.617355 -0.022089 0.001120472    62    64    28    32
-178.201 51.856 189.365845 42.613983 -0.060921 0.001001721    64    66    28    32
